4734,Miranda J.,Juan Miranda,D,Ds;E,7,9,7,9,Bologna,15,15,sinistro,Spagna,19/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4734.png?v=420,0,5.8,5.6
6225,El Azzouzi,Oussama El Azzouzi,C,M;C,3,3,3,3,Bologna,7,7,destro,Marocco;Olanda,29/05/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6225.png?v=420,1,0.0,0.0
788,Freuler,Remo Freuler,C,M;C,11,11,11,12,Bologna,23,28,destro,Svizzera,15/04/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/788.png?v=420,0,6.17,6.08
6054,Moro N.,Nikola Moro,C,M;C,6,3,6,3,Bologna,16,21,destro,Croazia,12/03/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6054.png?v=420,0,6.0,6.75
5298,Pobega,Tommaso Pobega,C,M;C,6,8,6,9,Bologna,14,17,ambidestro,Italia,15/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5298.png?v=420,0,5.62,5.5
5784,Aebischer,Michel Aebischer,C,C,5,4,5,4,Pisa,15,15,destro,Svizzera,06/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5784.png?v=420,0,5.67,5.67
6206,Fabbian,Giovanni Fabbian,C,C;T,8,10,8,10,Bologna,16,16,destro,Italia,14/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6206.png?v=420,0,5.7,5.7
5858,Ferguson,Lewis Ferguson,C,C;T,9,11,9,11,Bologna,20,20,destro,Scozia,24/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5858.png?v=420,0,6.0,5.88
5564,Ndoye,Dan Ndoye,C,W,19,19,18,18,Bologna,60,60,destro,Svizzera;Senegal,25/10/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5564.png?v=420,1,0.0,0.0
184,Bernardeschi,Federico Bernardeschi,C,W;A,7,9,6,8,Bologna,20,20,sinistro,Italia,16/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/184.png?v=420,0,5.7,5.5
2167,Orsolini,Riccardo Orsolini,C,W;A,34,30,33,29,Bologna,261,261,sinistro,Italia,24/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2167.png?v=420,0,6.5,8.64
2765,Odgaard,Jens Odgaard,C,T;A,20,16,19,15,Bologna,80,80,sinistro,Danimarca,31/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2765.png?v=420,0,6.25,7.42
6895,Dominguez B.,Benjamin Dominguez,A,W;A,8,9,8,9,Bologna,17,20,destro,Argentina,19/09/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6895.png?v=420,0,6.0,6.33
6459,Karlsson,Jesper Karlsson,A,W;A,3,3,3,3,Bologna,7,7,destro,Svezia,25/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6459.png?v=420,1,0.0,0.0
4436,Cambiaghi,Nicolò Cambiaghi,A,A,14,11,14,11,Bologna,43,43,destro,Italia,28/12/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4436.png?v=420,0,6.21,6.86
6572,Castro S.,Santiago Castro,A,Pc,20,19,20,19,Bologna,83,80,destro,Argentina,18/09/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6572.png?v=420,0,6.25,6.92
6643,Dallinga,Thijs Dallinga,A,Pc,8,10,8,10,Bologna,17,14,destro,Olanda,03/08/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6643.png?v=420,0,6.0,6.12
785,Immobile,Ciro Immobile,A,Pc,15,19,15,19,Bologna,78,75,destro,Italia,20/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/785.png?v=420,0,6.0,6.0
4360,Caprile,Elia Caprile,P,Por,12,7,12,7,Cagliari,25,25,destro,Italia,25/08/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4360.png?v=420,0,6.57,5.43
4929,Ciocci,Giuseppe Ciocci,P,Por,1,1,1,1,Cagliari,1,1,destro,Italia,24/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4929.png?v=420,0,0.0,0.0
3,Radunovic,Boris Radunovic,P,Por,1,1,1,1,Cagliari,1,1,destro,Serbia,26/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/3.png?v=420,0,0.0,0.0
393,Luperto,Sebastiano Luperto,D,Dc,10,7,10,7,Cagliari,15,15,sinistro,Italia,06/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/393.png?v=420,0,6.08,6.58
4210,Mina,Yerry Mina,D,Dc,11,7,11,7,Cagliari,21,21,destro,Colombia,23/09/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4210.png?v=420,0,6.0,6.43
6464,Wieteska,Mateusz Wieteska,D,Dc,1,1,1,1,Cagliari,2,2,destro,Polonia,11/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6464.png?v=420,1,0.0,0.0
5701,Obert,Adam Obert,D,Ds;Dc,4,4,4,4,Cagliari,12,15,sinistro,Slovacchia,23/08/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5701.png?v=420,0,5.79,5.57
6636,Veroli,Davide Veroli,D,Ds;Dc,1,1,1,1,Cagliari,1,1,sinistro,Italia,29/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6636.png?v=420,1,0.0,0.0
4461,Zappa,Gabriele Zappa,D,B;Dd;E,5,6,6,7,Cagliari,11,14,destro,Italia,22/12/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4461.png?v=420,0,6.0,5.8
5406,Di Pardo,Alessandro Di Pardo,D,Dd;E,2,2,2,2,Cagliari,4,4,destro,Italia,18/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5406.png?v=420,0,5.5,5.5
7125,Idrissi R.,Riyad Idrissi,D,Ds;E,3,3,3,3,Cagliari,5,5,sinistro,Italia;Marocco,13/06/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7125.png?v=420,0,6.0,6.0
4433,Zortea,Nadir Zortea,D,E,12,16,11,15,Bologna,22,17,destro,Italia,19/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4433.png?v=420,0,5.7,5.7
4870,Adopo,Michel Adopo,C,M;C,6,5,7,6,Cagliari,14,15,destro,Francia;Costa d''Avorio,19/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4870.png?v=420,0,5.86,5.86
1871,Deiola,Alessandro Deiola,C,M;C,6,5,6,5,Cagliari,11,12,destro,Italia,01/08/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/1871.png?v=420,0,6.0,5.92
7165,Liteta,Joseph Liteta,C,M;C,1,1,1,1,Cagliari,6,8,destro,Zambia,22/02/2006 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7165.png?v=420,0,0.0,0.0
6424,Prati,Matteo Prati,C,M;C,7,3,7,3,Cagliari,14,19,destro,Italia,28/12/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6424.png?v=420,0,6.07,6.0
6252,Folorunsho,Michael Folorunsho,C,C;T,10,9,10,9,Cagliari,23,23,destro,Italia;Nigeria,07/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6252.png?v=420,0,6.07,6.07
6640,Felici,Mattia Felici,C,W,10,6,10,5,Cagliari,12,10,destro,Italia,17/04/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6640.png?v=420,0,6.0,6.5
4364,Gaetano,Gianluca Gaetano,C,T,8,8,8,7,Cagliari,14,11,destro,Italia,05/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4364.png?v=420,0,5.92,6.08
5297,Luvumbo,Zito Luvumbo,A,A,10,12,10,12,Cagliari,11,11,sinistro,Angola,09/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5297.png?v=420,0,6.12,6.12
6243,Borrelli,Gennaro Borrelli,A,Pc,9,5,8,4,Cagliari,22,19,destro,Italia,10/03/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6243.png?v=420,0,5.92,6.33
247,Pavoletti,Leonardo Pavoletti,A,Pc,1,1,1,1,Cagliari,3,3,destro,Italia,26/11/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/247.png?v=420,0,0.0,0.0
4359,Piccoli,Roberto Piccoli,A,Pc,13,17,13,17,Fiorentina,24,21,destro,Italia,27/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4359.png?v=420,0,5.67,5.67
6966,Butez,Jean Butez,P,Por,13,10,13,10,Como,35,35,destro,Francia,08/06/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6966.png?v=420,0,6.0,5.29
2809,Vigorito,Mauro Vigorito,P,Por,1,1,1,1,Como,1,1,destro,Italia,22/05/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2809.png?v=420,0,0.0,0.0
6230,Dossena,Alberto Dossena,D,Dc,2,4,2,4,Como,5,5,destro,Italia,13/10/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6230.png?v=420,0,0.0,0.0
418,Goldaniga,Edoardo Goldaniga,D,Dc,2,4,2,4,Como,6,6,ambidestro,Italia,02/11/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/418.png?v=420,0,0.0,0.0
6893,Kempf,Marc Oliver Kempf,D,Dc,11,5,11,5,Como,15,15,sinistro,Germania,28/01/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6893.png?v=420,0,6.33,7.25
7014,Smolcic I.,Ivan Smolcic,D,Dd;Dc,2,2,2,2,Como,9,9,destro,Croazia,17/08/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7014.png?v=420,0,5.7,5.4
6944,Jack,Fellipe Jack,D,Ds;Dc,2,2,2,2,Como,4,5,sinistro,Brasile;Italia,12/01/2006 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6944.png?v=420,1,0.0,0.0
6896,Van Der Brempt,Ignace Van der Brempt,D,Dd;E,3,4,3,4,Como,7,7,destro,Belgio,01/04/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6896.png?v=420,0,6.0,5.75
4994,Vojvoda,Mergim Vojvoda,D,Dd;E,7,6,7,6,Como,16,16,destro,Kosovo;Belgio,01/02/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4994.png?v=420,0,6.08,5.92
5435,Moreno Alb.,Alberto Moreno,D,Ds;E,2,3,2,3,Como,7,7,sinistro,Spagna,05/07/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5435.png?v=420,0,6.0,5.5
6867,Valle,Alex Valle,D,Ds;E,7,6,7,6,Como,15,15,sinistro,Spagna,25/04/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6867.png?v=420,0,6.0,5.93
6656,Braunoder,Matthias Braunoder,C,M;C,1,1,1,1,Como,1,1,destro,Austria,27/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6656.png?v=420,1,0.0,0.0
6676,Engelhardt,Yannik Engelhardt,C,M;C,2,2,2,2,Como,3,3,destro,Germania,07/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6676.png?v=420,1,0.0,0.0
6151,Perrone,Maximo Perrone,C,M;C,12,8,12,9,Como,28,33,sinistro,Argentina,07/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6151.png?v=420,0,6.21,6.64
4284,Sergi Roberto,Sergi Roberto,C,M;C,4,4,4,4,Como,10,10,destro,Spagna,07/02/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/4284.png?v=420,0,5.88,5.62
